GET / - [24/Jan/2025:21:26:25 +0000] - - ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:17:32:35 +0000] - 418.987 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:17:32:35 +0000] - 413.068 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:17:32:35 +0000] - 389.106 ms localhost
GET /login 200 [25/Jan/2025:17:32:39 +0000] - 15.612 ms localhost
GET /@vite/client 304 [25/Jan/2025:17:32:39 +0000] - 12.393 ms localhost
GET /styles.css 200 [25/Jan/2025:17:32:39 +0000] - 13.195 ms localhost
GET /main.js 304 [25/Jan/2025:17:32:39 +0000] - 15.526 ms localhost
GET /polyfills.js 304 [25/Jan/2025:17:32:39 +0000] - 19.559 ms localhost
GET /styles.css.map 200 [25/Jan/2025:17:32:39 +0000] - 4.222 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:17:32:39 +0000] - 3.295 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:17:32:40 +0000] - 10.254 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:17:32:40 +0000] - 11.629 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:17:32:40 +0000] - 30.143 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:17:32:40 +0000] - 36.141 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:17:32:40 +0000] - 18.371 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:17:32:40 +0000] - 125.710 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:17:32:40 +0000] - 120.125 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:17:32:40 +0000] - 153.346 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:17:32:40 +0000] - 147.786 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:17:32:40 +0000] - 160.681 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:17:32:40 +0000] - 148.538 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:17:32:40 +0000] - 114.550 ms localhost
GET /favicon.ico 304 [25/Jan/2025:17:32:40 +0000] - 7.685 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:17:32:40 +0000] - 52.090 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:17:32:40 +0000] - 16.413 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:17:32:40 +0000] - 7.915 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:17:32:40 +0000] - 5.140 ms localhost
POST /user/login 200 [25/Jan/2025:17:32:53 +0000] - 999.642 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:17:32:53 +0000] - 9.489 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:17:32:53 +0000] - 9.795 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:17:32:57 +0000] - 60.427 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:17:32:57 +0000] - 598.922 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:17:33:00 +0000] - 81.603 ms localhost
GET /chat 404 [25/Jan/2025:17:52:55 +0000] - 216.248 ms localhost
GET /dashboard 200 [25/Jan/2025:17:54:35 +0000] - 135.619 ms localhost
GET /@vite/client 304 [25/Jan/2025:17:54:36 +0000] - 96.220 ms localhost
GET /main.js 200 [25/Jan/2025:17:54:36 +0000] - 305.433 ms localhost
GET /polyfills.js 304 [25/Jan/2025:17:54:36 +0000] - 319.214 ms localhost
GET /styles.css 200 [25/Jan/2025:17:54:36 +0000] - 337.926 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:17:54:36 +0000] - 366.593 ms localhost
GET /styles.css.map 200 [25/Jan/2025:17:54:37 +0000] - 116.911 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:17:54:38 +0000] - 955.092 ms localhost
GET /favicon.ico 304 [25/Jan/2025:17:54:38 +0000] - 22.208 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:17:54:38 +0000] - 761.891 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:17:54:38 +0000] - 832.388 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:17:54:39 +0000] - 962.081 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:17:54:39 +0000] - 1031.709 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:17:54:39 +0000] - 1158.487 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:17:54:39 +0000] - 391.878 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:17:54:39 +0000] - 330.672 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:17:54:39 +0000] - 446.435 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:17:54:39 +0000] - 251.284 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:17:54:39 +0000] - 178.097 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:17:54:39 +0000] - 40.731 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:17:54:39 +0000] - 43.869 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:17:54:39 +0000] - 59.742 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:17:54:39 +0000] - 6.657 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:17:54:39 +0000] - 13.851 ms localhost
POST /user/login 200 [25/Jan/2025:17:54:46 +0000] - 978.882 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:17:54:46 +0000] - 7.740 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:17:54:46 +0000] - 10.533 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:17:54:50 +0000] - 4.943 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:17:54:50 +0000] - 394.369 ms localhost
GET /chat 404 [25/Jan/2025:17:55:07 +0000] - 23.500 ms localhost
GET /dashboard 200 [25/Jan/2025:17:58:10 +0000] - 292.589 ms localhost
GET /styles.css 200 [25/Jan/2025:17:58:10 +0000] - 58.231 ms localhost
GET /main.js 200 [25/Jan/2025:17:58:11 +0000] - 1297.158 ms localhost
GET /@vite/client 304 [25/Jan/2025:17:58:11 +0000] - 1304.194 ms localhost
GET /polyfills.js 304 [25/Jan/2025:17:58:11 +0000] - 1311.870 ms localhost
GET /styles.css.map 200 [25/Jan/2025:17:58:11 +0000] - 341.447 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 504 [25/Jan/2025:17:58:12 +0000] - 747.384 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 504 [25/Jan/2025:17:58:13 +0000] - 1312.523 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 504 [25/Jan/2025:17:58:13 +0000] - 1311.794 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 504 [25/Jan/2025:17:58:13 +0000] - 1297.244 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 504 [25/Jan/2025:17:58:13 +0000] - 869.075 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 504 [25/Jan/2025:17:58:13 +0000] - 869.253 ms localhost
GET /favicon.ico 304 [25/Jan/2025:17:58:13 +0000] - 57.189 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:17:58:13 +0000] - 45.770 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:17:58:13 +0000] - 46.252 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:17:58:14 +0000] - 753.793 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:17:58:14 +0000] - 144.791 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:17:58:14 +0000] - 123.285 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:17:58:14 +0000] - 121.281 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:17:58:14 +0000] - 148.687 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:17:58:14 +0000] - 178.008 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:17:58:14 +0000] - 29.106 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:17:58:14 +0000] - 44.698 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:17:58:14 +0000] - 45.142 ms localhost
POST /user/login 200 [25/Jan/2025:17:58:20 +0000] - 874.902 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:17:58:20 +0000] - 5.304 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:17:58:20 +0000] - 6.720 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:17:58:24 +0000] - 7.411 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:17:58:25 +0000] - 1040.478 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:01:37 +0000] - 150.868 ms localhost
GET /dashboard 200 [25/Jan/2025:18:01:37 +0000] - 140.139 ms localhost
GET /styles.css 200 [25/Jan/2025:18:01:38 +0000] - 225.772 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:01:38 +0000] - 242.204 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:01:38 +0000] - 235.533 ms localhost
GET /main.js 200 [25/Jan/2025:18:01:38 +0000] - 64.645 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 200 [25/Jan/2025:18:01:38 +0000] - 47.871 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:01:39 +0000] - 13.858 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:01:40 +0000] - 282.210 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 200 [25/Jan/2025:18:01:40 +0000] - 619.667 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 200 [25/Jan/2025:18:01:40 +0000] - 596.414 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 200 [25/Jan/2025:18:01:40 +0000] - 702.603 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 200 [25/Jan/2025:18:01:40 +0000] - 731.159 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 200 [25/Jan/2025:18:01:40 +0000] - 560.544 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:01:40 +0000] - 835.135 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:01:40 +0000] - 193.913 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:01:40 +0000] - 219.913 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:01:40 +0000] - 182.898 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:01:41 +0000] - 158.906 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:01:41 +0000] - 113.062 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:01:41 +0000] - 70.656 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:01:41 +0000] - 9.126 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:01:41 +0000] - 43.050 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:01:41 +0000] - 151.404 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:01:41 +0000] - 126.111 ms localhost
POST /user/login 200 [25/Jan/2025:18:02:00 +0000] - 808.253 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:02:00 +0000] - 7.206 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:02:00 +0000] - 8.645 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:02:07 +0000] - 4.532 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:02:08 +0000] - 628.747 ms localhost
GET /chat 404 [25/Jan/2025:18:02:33 +0000] - 25.615 ms localhost
GET /dashboard 200 [25/Jan/2025:18:02:37 +0000] - 12.234 ms localhost
GET /styles.css 200 [25/Jan/2025:18:02:37 +0000] - 8.901 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:02:37 +0000] - 12.771 ms localhost
GET /main.js 200 [25/Jan/2025:18:02:37 +0000] - 22.367 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:02:37 +0000] - 31.276 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:02:37 +0000] - 3.895 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:02:37 +0000] - 4.501 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:02:38 +0000] - 210.433 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:02:38 +0000] - 346.869 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:02:38 +0000] - 348.165 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-66JPAEYR.js.map 304 [25/Jan/2025:18:02:38 +0000] - 365.894 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:02:38 +0000] - 375.255 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:02:38 +0000] - 20.543 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:02:38 +0000] - 453.791 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:02:38 +0000] - 246.126 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:02:38 +0000] - 153.525 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:02:38 +0000] - 157.686 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:02:38 +0000] - 137.042 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:02:38 +0000] - 171.152 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:02:38 +0000] - 51.252 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:02:38 +0000] - 27.404 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:02:38 +0000] - 98.540 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:02:38 +0000] - 93.399 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:02:38 +0000] - 99.316 ms localhost
POST /user/login 200 [25/Jan/2025:18:02:44 +0000] - 294.345 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:02:44 +0000] - 6.510 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:02:44 +0000] - 8.540 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:02:47 +0000] - 11.270 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:02:47 +0000] - 119.590 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:02:56 +0000] - 7.435 ms localhost
GET /dashboard 200 [25/Jan/2025:18:02:56 +0000] - 19.395 ms localhost
GET /styles.css 200 [25/Jan/2025:18:02:56 +0000] - 38.060 ms localhost
GET /@vite/client 304 [25/Jan/2025:18:02:56 +0000] - 39.867 ms localhost
GET /main.js 200 [25/Jan/2025:18:02:57 +0000] - 70.837 ms localhost
GET /polyfills.js 304 [25/Jan/2025:18:02:57 +0000] - 75.215 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 304 [25/Jan/2025:18:02:57 +0000] - 57.610 ms localhost
GET /styles.css.map 200 [25/Jan/2025:18:02:57 +0000] - 119.579 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_core.js.map 304 [25/Jan/2025:18:02:57 +0000] - 103.939 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_router.js.map 304 [25/Jan/2025:18:02:57 +0000] - 199.179 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_platform-browser.js.map 304 [25/Jan/2025:18:02:57 +0000] - 217.429 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:02:57 +0000] - 320.641 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-ZKQIAUIS.js.map 304 [25/Jan/2025:18:02:57 +0000] - 337.940 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:02:57 +0000] - 358.373 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:02:58 +0000] - 415.506 ms localhost
GET /favicon.ico 304 [25/Jan/2025:18:02:58 +0000] - 37.380 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-XWLXMCJQ.js.map 304 [25/Jan/2025:18:02:58 +0000] - 559.516 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:02:58 +0000] - 539.739 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:02:58 +0000] - 535.163 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:02:58 +0000] - 11.356 ms localhost
